Province,City_District,Region_Type,Industry_Type,User_Type,Age_Group,Gender,Year_Month,User_Count,Transaction_Count,Transaction_Amount
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,40s,F,2018-04,5724,8792,345981415
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,40s,M,2018-04,7306,11779,464596045
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,30s,F,2018-04,8939,13465,438496110
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,30s,M,2018-04,9367,13936,488402354
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,Under_20,F,2018-04,643,786,12706895
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,Under_20,M,2018-04,396,528,7238290
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,20s,F,2018-04,6128,8868,242270748
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,20s,M,2018-04,3935,6002,166152344
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,60s_and_above,F,2018-04,36,48,3297610
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,60s_and_above,M,2018-04,49,62,4670760
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,50s,F,2018-04,79,103,8983210
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,50s,M,2018-04,120,162,7639830
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,40s,F,2018-04,174,301,37639918
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,40s,M,2018-04,208,336,18210930
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,30s,F,2018-04,200,337,13367961
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,30s,M,2018-04,195,288,14116179
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,Under_20,F,2018-04,1,5,59720
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,Under_20,M,2018-04,1,1,50000
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,20s,F,2018-04,80,117,3916570
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,20s,M,2018-04,96,137,4783900
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,60s_and_above,F,2018-04,329,410,32194440
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,60s_and_above,M,2018-04,458,604,41462290
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,50s,F,2018-04,803,1019,53789607
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,50s,M,2018-04,711,879,73099652
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,40s,F,2018-04,922,1272,70154117
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,40s,M,2018-04,1051,1448,100069338
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,30s,F,2018-04,1341,1695,94129433
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,30s,M,2018-04,1302,1720,94723289
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,Under_20,F,2018-04,81,104,825250
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,Under_20,M,2018-04,44,49,710250
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,20s,F,2018-04,938,1150,28779450
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,20s,M,2018-04,580,715,21442797
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,60s_and_above,F,2018-04,1001,3604,97974655
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,60s_and_above,M,2018-04,2070,7037,189445254
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,50s,F,2018-04,2016,8098,207126725
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,50s,M,2018-04,3365,12611,251621142
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,40s,F,2018-04,2398,9520,185299225
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,40s,M,2018-04,4255,16315,275063350
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,30s,F,2018-04,1797,6367,96020710
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,30s,M,2018-04,3190,11525,148703295
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,Under_20,F,2018-04,82,409,1717155
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,Under_20,M,2018-04,120,607,3109510
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,20s,F,2018-04,1067,4561,43322800
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,20s,M,2018-04,1782,7897,67883955
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,60s_and_above,F,2018-04,1280,2598,56595308
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,60s_and_above,M,2018-04,2023,4462,80673356
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,50s,F,2018-04,2569,5086,96764468
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,50s,M,2018-04,3771,8819,145561390
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,40s,F,2018-04,3352,6836,108841092
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,40s,M,2018-04,5599,12594,175310136
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,30s,F,2018-04,4701,8340,116489290
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,30s,M,2018-04,6578,13475,166660455
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,Under_20,F,2018-04,406,778,4546980
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,Under_20,M,2018-04,569,1020,5487750
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,20s,F,2018-04,3296,6536,59294785
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,20s,M,2018-04,3212,7795,69924260
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,60s_and_above,F,2018-04,378,679,48089160
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,60s_and_above,M,2018-04,545,943,50045420
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,50s,F,2018-04,721,1511,83980530
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,50s,M,2018-04,790,1426,66889400
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,40s,F,2018-04,744,1399,52269039
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,40s,M,2018-04,917,1706,67964264
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,30s,F,2018-04,580,1092,36976215
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,30s,M,2018-04,605,1014,29906940
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,Under_20,F,2018-04,15,23,365520
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,Under_20,M,2018-04,14,31,348340
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,20s,F,2018-04,219,375,8849280
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,20s,M,2018-04,290,579,10247420
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,60s_and_above,F,2018-04,1620,1886,200952440
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,60s_and_above,M,2018-04,1501,1780,183465390
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,50s,F,2018-04,2124,2622,183518250
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,50s,M,2018-04,1842,2277,153410460
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,40s,F,2018-04,1851,2313,108837230
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,40s,M,2018-04,2219,2927,122281710
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,30s,F,2018-04,2219,2751,89826830
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,30s,M,2018-04,2243,2874,98121021
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,Under_20,F,2018-04,133,151,1636200
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,Under_20,M,2018-04,103,112,940200
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,20s,F,2018-04,1196,1417,37594460
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,20s,M,2018-04,793,1081,25453747
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,60s_and_above,F,2018-04,144,200,14355475
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,60s_and_above,M,2018-04,736,1305,102229973
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,50s,F,2018-04,421,581,34623145
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,50s,M,2018-04,1041,1483,139880525
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,40s,F,2018-04,564,746,58258006
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,40s,M,2018-04,972,1329,116679290
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,30s,F,2018-04,520,666,23080430
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,30s,M,2018-04,478,660,28426170
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,Under_20,F,2018-04,10,11,261000
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,Under_20,M,2018-04,14,16,286545
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,20s,F,2018-04,210,236,6159781
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,20s,M,2018-04,160,207,5963865
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,60s_and_above,F,2018-04,702,954,69933067
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,60s_and_above,M,2018-04,1221,1752,166203618
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,50s,F,2018-04,1464,1766,96961890
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,50s,M,2018-04,1852,2301,201891834
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,40s,F,2018-04,1870,2367,103429911
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,40s,M,2018-04,2574,3264,185103444
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,30s,F,2018-04,2595,3230,119055996
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,30s,M,2018-04,2612,3288,139697048
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,Under_20,F,2018-04,68,80,787700
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,Under_20,M,2018-04,67,72,616700
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,20s,F,2018-04,1363,1598,42343425
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,20s,M,2018-04,921,1101,30816763
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,60s_and_above,F,2018-04,761,1325,68854775
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,60s_and_above,M,2018-04,3656,7415,363756293
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,50s,F,2018-04,1065,1868,101702157
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,50s,M,2018-04,2553,5293,298222971
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,40s,F,2018-04,1036,1724,92190480
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,40s,M,2018-04,2044,3930,241114743
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,30s,F,2018-04,636,1008,48627703
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,30s,M,2018-04,969,1666,86708097
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,Under_20,F,2018-04,2,3,110000
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,Under_20,M,2018-04,9,13,383987
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,20s,F,2018-04,234,363,14918386
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,20s,M,2018-04,362,565,21318015
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,60s_and_above,F,2018-04,294,365,18778798
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,60s_and_above,M,2018-04,666,915,45700430
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,50s,F,2018-04,673,848,41725834
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,50s,M,2018-04,1103,1423,63302743
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,40s,F,2018-04,671,811,33096484
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,40s,M,2018-04,1319,1624,67209015
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,30s,F,2018-04,967,1088,35730505
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,30s,M,2018-04,1473,1748,64181064
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,Under_20,F,2018-04,1,1,40000
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,Under_20,M,2018-04,1,1,7200
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,20s,F,2018-04,613,676,21367131
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,20s,M,2018-04,620,708,22159134
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,60s_and_above,F,2018-04,61,74,10899500
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,60s_and_above,M,2018-04,314,505,70808628
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,50s,F,2018-04,158,191,14917900
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,50s,M,2018-04,907,1347,221245500
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,40s,F,2018-04,268,320,26113900
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,40s,M,2018-04,1094,1507,264879300
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,30s,F,2018-04,197,239,18470800
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,30s,M,2018-04,567,781,94227600
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,Under_20,F,2018-04,6,8,400000
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,Under_20,M,2018-04,3,7,605900
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,20s,F,2018-04,230,340,14982600
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,20s,M,2018-04,399,663,40577600
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,60s_and_above,F,2018-04,37,43,3880200
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,60s_and_above,M,2018-04,121,148,21002300
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,50s,F,2018-04,68,83,6927900
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,50s,M,2018-04,315,452,66220700
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,40s,F,2018-04,69,77,6205100
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,40s,M,2018-04,363,517,68893850
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,30s,F,2018-04,157,196,9851500
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,30s,M,2018-04,305,413,30382725
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,Under_20,F,2018-04,1,1,25000
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,Under_20,M,2018-04,1,1,69000
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,20s,F,2018-04,156,207,7205640
Jeju-do,Seogwipo-si,Urban,Entertainment,Domestic_Tourist,20s,M,2018-04,222,320,15926900
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,60s_and_above,F,2018-04,2397,3645,125572015
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,60s_and_above,M,2018-04,4569,7880,338307337
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,50s,F,2018-04,5038,8578,261292014
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,50s,M,2018-04,7666,14600,565885381
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,40s,F,2018-04,7331,13997,352014469
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,40s,M,2018-04,9875,18956,652349784
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,30s,F,2018-04,6584,12197,257308427
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,30s,M,2018-04,6900,13113,340913637
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,Under_20,F,2018-04,272,443,4750430
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,Under_20,M,2018-04,204,348,5431305
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,20s,F,2018-04,3794,6932,126989107
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Jeju_Resident,20s,M,2018-04,3428,6240,140779980
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,60s_and_above,F,2018-04,2529,3417,160721538
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,60s_and_above,M,2018-04,4206,5950,306553455
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,50s,F,2018-04,5220,6758,315848200
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,50s,M,2018-04,6926,10006,464200167
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,40s,F,2018-04,6156,8227,320931611
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,40s,M,2018-04,9268,13674,570314641
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,30s,F,2018-04,10491,14370,478469554
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,30s,M,2018-04,12032,16792,585691881
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,Under_20,F,2018-04,314,374,3731500
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,Under_20,M,2018-04,238,278,2669070
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,20s,F,2018-04,7206,10039,275121620
Jeju-do,Seogwipo-si,Urban,Food_Beverage,Domestic_Tourist,20s,M,2018-04,5680,8119,225340624
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,60s_and_above,F,2018-04,50,62,6781968
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,60s_and_above,M,2018-04,128,205,33362213
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,50s,F,2018-04,94,132,11237557
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,50s,M,2018-04,194,253,25732232
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,40s,F,2018-04,142,228,31221656
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,40s,M,2018-04,273,412,38093234
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,30s,F,2018-04,122,193,19122685
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,30s,M,2018-04,169,227,14410520
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,Under_20,F,2018-04,1,1,35000
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,20s,F,2018-04,99,162,8701032
Jeju-do,Seogwipo-si,Urban,Accommodation,Jeju_Resident,20s,M,2018-04,95,120,5962255
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,60s_and_above,F,2018-04,302,370,71140418
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,60s_and_above,M,2018-04,580,768,110158836
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,50s,F,2018-04,644,795,102368901
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,50s,M,2018-04,858,1052,147071712
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,40s,F,2018-04,808,1054,153893084
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,40s,M,2018-04,1306,1669,256322239
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,30s,F,2018-04,1432,1795,262369131
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,30s,M,2018-04,1696,2096,288443100
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,Under_20,F,2018-04,6,7,146200
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,Under_20,M,2018-04,8,9,233100
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,20s,F,2018-04,814,959,95947372
Jeju-do,Seogwipo-si,Urban,Accommodation,Domestic_Tourist,20s,M,2018-04,582,701,68120228
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,60s_and_above,F,2018-04,2899,8065,298635050
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,60s_and_above,M,2018-04,4006,10706,333422010
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,50s,F,2018-04,4812,15107,487560430
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,50s,M,2018-04,6411,19729,452882164
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,40s,F,2018-04,6426,19700,539291320
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,40s,M,2018-04,9333,29413,607137830
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,30s,F,2018-04,5428,14890,342468020
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,30s,M,2018-04,6816,21485,335157280
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,Under_20,F,2018-04,295,787,4434970
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,Under_20,M,2018-04,304,863,4307420
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,20s,F,2018-04,3065,8433,115416834
Jeju-do,Seogwipo-si,Urban,Shopping,Jeju_Resident,20s,M,2018-04,3999,11880,116664070
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,60s_and_above,F,2018-04,2113,3992,142417410
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,60s_and_above,M,2018-04,2955,5861,175192950
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,50s,F,2018-04,3835,6582,213535420
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,50s,M,2018-04,5530,11361,276677400
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,40s,F,2018-04,4520,7984,215908260
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,40s,M,2018-04,8330,16993,339103120
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,30s,F,2018-04,7355,11797,248276620
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,30s,M,2018-04,9845,18437,315965450
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,Under_20,F,2018-04,351,508,2603820
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,Under_20,M,2018-04,414,653,2938190
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,20s,F,2018-04,5133,9068,138342200
Jeju-do,Seogwipo-si,Urban,Shopping,Domestic_Tourist,20s,M,2018-04,5622,12391,141905270
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,60s_and_above,F,2018-04,1342,2022,198528894
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,60s_and_above,M,2018-04,1105,1602,174294758
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,50s,F,2018-04,1970,2994,276696542
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,50s,M,2018-04,1585,2319,238693535
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,40s,F,2018-04,2155,3202,250988031
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,40s,M,2018-04,1897,2724,232484579
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,30s,F,2018-04,1496,2129,121985194
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,30s,M,2018-04,1124,1576,97017442
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,Under_20,F,2018-04,47,50,1541250
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,Under_20,M,2018-04,35,44,1059707
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,20s,F,2018-04,689,943,40851733
Jeju-do,Seogwipo-si,Urban,Retail,Jeju_Resident,20s,M,2018-04,540,691,28024200
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,60s_and_above,F,2018-04,1455,1801,247293568
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,60s_and_above,M,2018-04,1454,1780,244171514
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,50s,F,2018-04,2122,2725,198431112
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,50s,M,2018-04,1957,2522,172134841
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,40s,F,2018-04,1958,2609,113303760
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,40s,M,2018-04,2312,3082,139012663
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,30s,F,2018-04,2956,4173,131630249
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,30s,M,2018-04,2912,4034,132856839
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,Under_20,F,2018-04,207,259,3070500
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,Under_20,M,2018-04,121,137,3554400
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,20s,F,2018-04,2144,3089,67967260
Jeju-do,Seogwipo-si,Urban,Retail,Domestic_Tourist,20s,M,2018-04,1253,1758,43418220
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,F,2018-04,170,251,13316815
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,M,2018-04,448,699,41664080
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,50s,F,2018-04,525,662,32086930
Jeju-do,Seogwipo-si,Urban,Culture_Leisure,Jeju_Resident,50s,M,2018-04,1022,1468,100611128
